x,y,time,weight,type,description
41.791761,-87.653596,224,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.878855,-87.726922,223,1,"THEFT","AUTOMOBILE"
41.903558,-87.624864,220,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.969365,-87.728061,210,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.871076,-87.694715,198,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.943567,-87.751933,198,1,"WEAPONS","RECKLESS FIREARM DISCHARGE"
41.950197,-87.649000,196,1,"THEFT","OVER $500"
41.764749,-87.644402,195,1,"ASSAULT","SIMPLE"
41.885352,-87.665910,194,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.884351,-87.663662,190,1,"ASSAULT","SIMPLE"
41.779605,-87.654813,188,1,"VANDALISM","TO LAND"
41.896011,-87.634185,187,1,"THEFT","RETAIL THEFT"
41.889369,-87.634023,185,1,"VANDALISM","TO PROPERTY"
41.813492,-87.642016,183,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.774045,-87.779510,181,1,"VANDALISM","TO VEHICLE"
41.840825,-87.637821,180,1,"THEFT","OVER $500"
41.873849,-87.762783,180,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.797206,-87.665882,180,1,"VANDALISM","TO VEHICLE"
41.840245,-87.715899,180,1,"THEFT","STRONG ARM - NO WEAPON"
41.871203,-87.664133,176,1,"ASSAULT","SIMPLE"
41.973266,-87.658373,174,1,"THEFT","FORCIBLE ENTRY"
41.846147,-87.685479,174,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.924076,-87.702300,172,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.759090,-87.635728,167,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.996411,-87.668422,160,1,"THEFT","VEHICULAR HIJACKING"
41.929545,-87.759774,156,1,"VANDALISM","TO LAND"
41.885105,-87.646871,153,1,"ASSAULT","SIMPLE"
41.794534,-87.631439,150,1,"THEFT","OVER $500"
41.784379,-87.706326,150,1,"VANDALISM","TO PROPERTY"
41.748731,-87.608803,144,1,"ARSON","AGGRAVATED"
41.841222,-87.642723,137,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.771549,-87.661574,137,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.748072,-87.567698,129,1,"NARCOTICS","POSSESS - COCAINE"
41.828754,-87.617100,120,1,"VANDALISM","TO RESIDENCE"
41.751009,-87.571093,120,1,"SEX OFFENSE","CRIMINAL SEXUAL ABUSE"
41.945223,-87.750532,120,1,"THEFT","OVER $500"
41.805993,-87.664900,120,1,"ASSAULT","SIMPLE"
41.935958,-87.738168,110,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.935958,-87.738168,110,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.918712,-87.765511,105,1,"INTERFERENCE WITH PUBLIC OFFICER","ESCAPE"
41.878881,-87.667699,103,1,"OTHER OFFENSE","OTHER VEHICLE OFFENSE"
41.717030,-87.534076,98,1,"ASSAULT","SIMPLE"
41.808833,-87.622824,92,1,"THEFT","OVER $500"
41.893542,-87.629702,90,1,"THEFT","OVER $500"
41.875679,-87.626534,90,1,"VANDALISM","TO LAND"
42.002400,-87.681483,90,1,"ASSAULT","SIMPLE"
41.889180,-87.633062,90,1,"ASSAULT","SIMPLE"
41.858028,-87.651092,90,1,"ASSAULT","SIMPLE"
41.898006,-87.732034,90,1,"THEFT","AUTOMOBILE"
41.821473,-87.603519,90,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.878631,-87.764808,85,1,"ASSAULT","SIMPLE"
41.725775,-87.632279,80,1,"VANDALISM","TO VEHICLE"
41.772141,-87.637328,71,1,"THEFT","$500 AND UNDER"
41.727753,-87.659183,60,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.788772,-87.716298,60,1,"WEAPONS","RECKLESS FIREARM DISCHARGE"
41.991539,-87.656860,60,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.735878,-87.641915,60,1,"THEFT","AUTOMOBILE"
41.891849,-87.710591,60,1,"THEFT","$500 AND UNDER"
42.001872,-87.692430,60,1,"THEFT","AUTOMOBILE"
41.874252,-87.733641,60,1,"VANDALISM","TO VEHICLE"
41.694394,-87.666485,60,1,"ASSAULT","SIMPLE"
41.908987,-87.652537,60,1,"ASSAULT","NON-AGGRAVATED"
41.651431,-87.527258,60,1,"VANDALISM","TO PROPERTY"
41.765444,-87.626906,60,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.836894,-87.723575,59,1,"NARCOTICS","POSSESS - PCP"
41.743642,-87.688229,45,1,"VANDALISM","TO PROPERTY"
41.767134,-87.569308,42,1,"ASSAULT","SIMPLE"
41.765230,-87.626546,38,1,"VANDALISM","TO VEHICLE"
41.899235,-87.770411,35,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.973133,-87.668032,30,1,"THEFT","OVER $500"
41.673554,-87.616411,30,1,"VANDALISM","TO PROPERTY"
41.812641,-87.639201,30,1,"VANDALISM","TO VEHICLE"
41.757052,-87.722176,22,1,"OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD"
41.739868,-87.602487,18,1,"ASSAULT","SIMPLE"
41.743989,-87.557607,6,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.889453,-87.627995,1,1,"VANDALISM","TO VEHICLE"
41.775075,-87.774639,1,1,"THEFT","UNLAWFUL ENTRY"
41.885721,-87.747018,0,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.856603,-87.655560,0,1,"THEFT","OVER $500"
41.917235,-87.775492,0,1,"THEFT","OVER $500"
41.901114,-87.772910,0,1,"THEFT","UNLAWFUL ENTRY"
41.911771,-87.720662,0,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.850932,-87.614254,1430,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.824912,-87.609170,1427,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.894948,-87.623751,1425,1,"STALKING","VIOLATION OF STALKING NO CONTACT ORDER"
41.721789,-87.620110,1425,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.812910,-87.723773,1413,1,"ASSAULT","SIMPLE"
41.790755,-87.739927,1410,1,"VANDALISM","TO PROPERTY"
41.944669,-87.718579,1410,1,"THEFT","AUTOMOBILE"
41.903932,-87.629309,1410,1,"THEFT","FROM BUILDING"
41.903365,-87.665876,1410,1,"THEFT","AUTOMOBILE"
41.671775,-87.630885,1410,1,"VANDALISM","TO PROPERTY"
41.818113,-87.606741,1404,1,"ASSAULT","SIMPLE"
41.726593,-87.606202,1394,1,"VANDALISM","TO PROPERTY"
41.871523,-87.633556,1380,1,"ASSAULT","NON-AGGRAVATED"
41.811322,-87.707755,1380,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.933786,-87.653898,1380,1,"THEFT","$500 AND UNDER"
41.906373,-87.648627,1380,1,"THEFT","OVER $500"
41.723324,-87.610550,1380,1,"ASSAULT","SIMPLE"
41.894005,-87.751809,1380,1,"ASSAULT","SIMPLE"
41.893223,-87.631534,1380,1,"THEFT","$500 AND UNDER"
41.795575,-87.783124,1380,1,"VANDALISM","TO VEHICLE"
41.767330,-87.581259,1376,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.770574,-87.583787,1369,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.909664,-87.742729,1368,1,"THEFT","AUTOMOBILE"
41.901337,-87.671110,1367,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.868137,-87.774226,1366,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.768941,-87.609866,1359,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.871079,-87.694340,1359,1,"VANDALISM","TO PROPERTY"
41.900188,-87.774498,1355,1,"VANDALISM","TO PROPERTY"
41.962650,-87.756226,1350,1,"THEFT","OVER $500"
41.777677,-87.703107,1331,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.772934,-87.702999,1330,1,"ASSAULT","SIMPLE"
41.803137,-87.608462,1330,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.995265,-87.805874,1328,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.851094,-87.706450,1324,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.892219,-87.604683,1324,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.882104,-87.684852,1320,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.858946,-87.646677,1320,1,"THEFT","AUTOMOBILE"
41.859819,-87.718890,1320,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.922376,-87.750306,1320,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.751353,-87.661850,1320,1,"THEFT","AUTOMOBILE"
41.872709,-87.624188,1320,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.846860,-87.617324,1320,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.976387,-87.655703,1320,1,"ASSAULT","SIMPLE"
41.791137,-87.618139,1318,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.792936,-87.749009,1316,1,"THEFT","AUTOMOBILE"
41.788340,-87.740514,1316,1,"FRAUD","THEFT OF LABOR / SERVICES"
41.945453,-87.647610,1313,1,"VANDALISM","TO RESIDENCE"
41.860050,-87.720114,1305,1,"VANDALISM","TO PROPERTY"
41.777741,-87.631761,1305,1,"ASSAULT","SIMPLE"
41.681526,-87.635088,1299,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.982124,-87.711272,1290,1,"THEFT","THEFT / RECOVERY - AUTOMOBILE"
41.912603,-87.685149,1290,1,"THEFT","FROM BUILDING"
41.893623,-87.765347,1290,1,"THEFT","AUTOMOBILE"
41.744908,-87.662533,1288,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.945393,-87.705336,1280,1,"VANDALISM","TO VEHICLE"
42.019399,-87.675049,1268,1,"THEFT","RETAIL THEFT"
41.871775,-87.714138,1263,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.980071,-87.691759,1260,1,"VANDALISM","TO VEHICLE"
41.797745,-87.585470,1260,1,"ASSAULT","SIMPLE"
41.908518,-87.685367,1260,1,"ASSAULT","NON-AGGRAVATED"
41.962361,-87.654756,1260,1,"VANDALISM","TO PROPERTY"
41.965572,-87.722180,1260,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.897022,-87.629781,1260,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.825018,-87.665689,1260,1,"VANDALISM","TO PROPERTY"
41.781827,-87.724071,1252,1,"NARCOTICS","POSSESS - BARBITURATES"
41.797745,-87.585470,1250,1,"ASSAULT","SIMPLE"
41.998519,-87.809346,1250,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.928822,-87.687782,1247,1,"VANDALISM","TO VEHICLE"
41.729370,-87.570671,1237,1,"VANDALISM","TO PROPERTY"
41.756057,-87.654929,1233,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.939300,-87.711739,1231,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.993947,-87.660388,1230,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.906601,-87.650542,1230,1,"THEFT","RETAIL THEFT"
41.998519,-87.809346,1230,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.984813,-87.748291,1230,1,"NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS"
41.966644,-87.706848,1230,1,"THEFT","$500 AND UNDER"
41.794407,-87.583931,1230,1,"VANDALISM","TO PROPERTY"
41.796601,-87.695103,1225,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.932486,-87.708660,1224,1,"ASSAULT","SIMPLE"
41.946974,-87.716403,1224,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.850139,-87.691106,1222,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.722353,-87.584377,1220,1,"THEFT","RETAIL THEFT"
41.716474,-87.570945,1220,1,"THEFT","$500 AND UNDER"
41.998279,-87.670665,1217,1,"ASSAULT","SIMPLE"
41.931214,-87.676890,1211,1,"THEFT","RETAIL THEFT"
41.851434,-87.732195,1206,1,"LIQUOR LAW VIOLATION","LIQUOR LICENSE VIOLATION"
41.903179,-87.677868,1200,1,"THEFT","STRONG ARM - NO WEAPON"
41.692263,-87.650284,1200,1,"THEFT","AUTOMOBILE"
41.881757,-87.686445,1200,1,"VANDALISM","TO LAND"
41.731191,-87.656850,1200,1,"VANDALISM","TO VEHICLE"
41.952924,-87.682366,1200,1,"THEFT","OVER $500"
41.813099,-87.634618,1200,1,"THEFT","UNLAWFUL ENTRY"
41.841258,-87.641486,1196,1,"THEFT","FORCIBLE ENTRY"
41.881688,-87.652768,1195,1,"THEFT","OVER $500"
41.808630,-87.663013,1176,1,"ASSAULT","AGGRAVATED PROTECTED EMPLOYEE - HANDGUN"
41.917986,-87.710263,1170,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.807369,-87.596791,1170,1,"THEFT","AUTOMOBILE"
41.717334,-87.531658,1170,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.691973,-87.636322,1170,1,"THEFT","AUTOMOBILE"
41.953172,-87.673768,1170,1,"THEFT","$500 AND UNDER"
41.751704,-87.664683,1170,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.953210,-87.673772,1170,1,"THEFT","$500 AND UNDER"
41.758569,-87.606101,1165,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.726369,-87.619099,1165,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.885721,-87.747070,1160,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.976290,-87.905227,1160,1,"PUBLIC PEACE VIOLATION","OTHER VIOLATION"
41.905778,-87.726399,1150,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.885325,-87.627930,1140,1,"THEFT","$500 AND UNDER"
41.735670,-87.580544,1140,1,"OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY"
41.949345,-87.666496,1140,1,"THEFT","OVER $500"
41.824589,-87.687135,1140,1,"THEFT","FROM BUILDING"
41.753303,-87.665942,1140,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.751827,-87.559232,1140,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.926173,-87.670750,1140,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.940027,-87.645257,1136,1,"FRAUD","CREDIT CARD FRAUD"
41.806261,-87.694148,1130,1,"OTHER OFFENSE","ANIMAL ABUSE / NEGLECT"
41.858847,-87.726483,1130,1,"THEFT","ARMED - OTHER FIREARM"
41.928822,-87.687782,1125,1,"THEFT","ATTEMPT - AUTOMOBILE"
41.850657,-87.612881,1125,1,"THEFT","$500 AND UNDER"
41.943851,-87.653817,1122,1,"VANDALISM","TO PROPERTY"
41.903533,-87.729480,1120,1,"THEFT","$500 AND UNDER"
41.812236,-87.595414,1113,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.730727,-87.587999,1112,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.920299,-87.726651,1110,1,"VANDALISM","TO VEHICLE"
41.877822,-87.655181,1110,1,"THEFT","RETAIL THEFT"
41.751149,-87.613214,1110,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.966030,-87.658865,1110,1,"ASSAULT","SIMPLE"
41.777637,-87.784014,1110,1,"THEFT","FROM BUILDING"
41.947483,-87.815642,1110,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.931231,-87.769541,1109,1,"OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP"
41.813753,-87.693579,1109,1,"VANDALISM","TO LAND"
41.884792,-87.757673,1102,1,"VANDALISM","TO VEHICLE"
41.710054,-87.628388,1102,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.695908,-87.595823,1100,1,"THEFT","RETAIL THEFT"
41.807008,-87.604321,1096,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.870114,-87.699362,1095,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.968010,-87.767482,1094,1,"THEFT","ARMED - HANDGUN"
41.935548,-87.787064,1090,1,"THEFT","AUTOMOBILE"
41.895996,-87.625488,1090,1,"THEFT","$500 AND UNDER"
41.851437,-87.646460,1086,1,"VANDALISM","TO LAND"
41.913134,-87.647133,1085,1,"THEFT","FROM BUILDING"
41.891904,-87.632592,1080,1,"THEFT","FORCIBLE ENTRY"
41.755289,-87.556196,1080,1,"THEFT","AUTOMOBILE"
41.752348,-87.595514,1080,1,"THEFT","$500 AND UNDER"
41.673554,-87.616411,1080,1,"VANDALISM","TO PROPERTY"
41.917235,-87.775492,1080,1,"THEFT","FORCIBLE ENTRY"
41.878508,-87.752155,1080,1,"THEFT","STRONG ARM - NO WEAPON"
41.883500,-87.627877,1080,1,"THEFT","FROM BUILDING"
41.918851,-87.782860,1080,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.757568,-87.605365,1077,1,"THEFT","RETAIL THEFT"
41.958474,-87.650878,1070,1,"ASSAULT","SIMPLE"
41.920460,-87.670831,1070,1,"THEFT","RETAIL THEFT"
41.868116,-87.632378,1065,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.877593,-87.642523,1065,1,"VANDALISM","TO VEHICLE"
41.896685,-87.627684,1063,1,"VANDALISM","TO LAND"
41.885742,-87.631345,1063,1,"PUBLIC PEACE VIOLATION","RECKLESS CONDUCT"
41.785838,-87.788894,1060,1,"VANDALISM","TO LAND"
41.946145,-87.655667,1060,1,"ASSAULT","SIMPLE"
41.946021,-87.655566,1060,1,"THEFT","POCKET-PICKING"
41.939355,-87.704189,1055,1,"VANDALISM","TO PROPERTY"
41.871078,-87.694215,1053,1,"NARCOTICS","POSSESS - HEROIN (WHITE)"
41.875821,-87.647176,1052,1,"PUBLIC PEACE VIOLATION","RECKLESS CONDUCT"
41.968276,-87.724949,1048,1,"ASSAULT","SIMPLE"
41.877822,-87.655181,1043,1,"THEFT","RETAIL THEFT"
41.878511,-87.687587,1040,1,"ASSAULT","SIMPLE"
41.814740,-87.687091,1039,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.766056,-87.665062,1029,1,"FRAUD","STOLEN PROPERTY BUY / RECEIVE / POSSESS"
41.878588,-87.745831,1025,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.971646,-87.775837,1022,1,"ASSAULT","SIMPLE"
41.891791,-87.620917,1020,1,"THEFT","OVER $500"
41.909959,-87.638555,1020,1,"ASSAULT","SIMPLE"
41.751335,-87.665892,1020,1,"VANDALISM","TO PROPERTY"
41.801847,-87.595079,1020,1,"THEFT","AUTOMOBILE"
41.896376,-87.624279,1020,1,"FRAUD","CREDIT CARD FRAUD"
41.899707,-87.763740,1020,1,"VANDALISM","TO VEHICLE"
41.891319,-87.752348,1020,1,"THEFT","THEFT FROM MOTOR VEHICLE"
41.685811,-87.665648,1020,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.726219,-87.567294,1016,1,"ASSAULT","SIMPLE"
41.780946,-87.621995,1005,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.867575,-87.719564,1001,1,"ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT"
41.865662,-87.728823,995,1,"VANDALISM","TO PROPERTY"
41.766293,-87.561800,995,1,"THEFT","BURGLARY FROM MOTOR VEHICLE"
41.918432,-87.690032,995,1,"VANDALISM","TO LAND"
41.868217,-87.630453,990,1,"THEFT","RETAIL THEFT"
41.820556,-87.684750,990,1,"THEFT","ARMED - HANDGUN"
41.890778,-87.634580,990,1,"VANDALISM","TO VEHICLE"
41.989268,-87.713950,990,1,"THEFT","AUTOMOBILE"
41.960428,-87.771464,990,1,"THEFT","AUTOMOBILE"
41.849954,-87.685580,988,1,"THEFT","OVER $500"
41.773321,-87.587465,986,1,"THEFT","RETAIL THEFT"
41.975828,-87.697568,983,1,"VANDALISM","TO LAND"
41.945301,-87.660422,981,1,"THEFT","$500 AND UNDER"
41.946702,-87.656117,980,1,"THEFT","FROM BUILDING"
41.926404,-87.792882,980,1,"ASSAULT","SIMPLE"
41.774319,-87.605795,980,1,"VANDALISM","TO VEHICLE"
41.883600,-87.657669,975,1,"VANDALISM","TO VEHICLE"
41.753405,-87.640452,974,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.877042,-87.729260,967,1,"NARCOTICS","POSSESSION OF DRUG EQUIPMENT"
41.911778,-87.639825,967,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.718354,-87.643128,963,1,"ASSAULT","SIMPLE"
41.881007,-87.703205,960,1,"THEFT","OVER $500"
41.882037,-87.691455,960,1,"THEFT","OVER $500"
41.946242,-87.655743,960,1,"THEFT","POCKET-PICKING"
41.940422,-87.765123,960,1,"ASSAULT","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY"
41.944512,-87.650494,960,1,"THEFT","OVER $500"
41.866969,-87.658439,960,1,"THEFT","FROM BUILDING"
41.921942,-87.738926,960,1,"THEFT","AUTOMOBILE"
41.999116,-87.800291,960,1,"THEFT","AUTOMOBILE"
41.910074,-87.653106,955,1,"THEFT","RETAIL THEFT"
41.947172,-87.657619,955,1,"FRAUD","FRAUD OR CONFIDENCE GAME"
41.843959,-87.625287,950,1,"THEFT","OVER $500"
41.890034,-87.630104,950,1,"THEFT","POCKET-PICKING"
41.830334,-87.621746,950,1,"FRAUD","FINANCIAL IDENTITY THEFT OVER $ 300"
41.868385,-87.639230,947,1,"THEFT","RETAIL THEFT"
41.801141,-87.685012,945,1,"THEFT","RETAIL THEFT"
41.886018,-87.624522,941,1,"THEFT","OVER $500"
41.908350,-87.636578,936,1,"THEFT","$500 AND UNDER"
41.770155,-87.682502,931,1,"NARCOTICS","FOUND SUSPECT NARCOTICS"
41.748750,-87.608803,930,1,"THEFT","$500 AND UNDER"
41.724141,-87.653016,930,1,"THEFT","FROM BUILDING"
41.779493,-87.605913,930,1,"THEFT","$500 AND UNDER"
41.994948,-87.695891,929,1,"OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS"
41.772686,-87.605758,924,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.961379,-87.654741,920,1,"VANDALISM","TO LAND"
41.765422,-87.630517,912,1,"THEFT","OVER $500"
41.888657,-87.749140,911,1,"NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS"
41.750389,-87.661215,909,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.850973,-87.696541,905,1,"VANDALISM","TO PROPERTY"
41.804105,-87.658710,901,1,"THEFT","$500 AND UNDER"
41.779396,-87.635035,901,1,"OTHER OFFENSE","TELEPHONE THREAT"
41.722230,-87.680872,900,1,"THEFT","$500 AND UNDER"
41.761182,-87.612735,900,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.925400,-87.652113,900,1,"THEFT","OVER $500"
41.946221,-87.708254,900,1,"ASSAULT","SIMPLE"
41.882496,-87.624381,900,1,"THEFT","POCKET-PICKING"
41.794425,-87.582519,900,1,"VANDALISM","TO VEHICLE"
41.756605,-87.576096,900,1,"THEFT","POCKET-PICKING"
41.904109,-87.662632,900,1,"THEFT","$500 AND UNDER"
41.868905,-87.624120,900,1,"ASSAULT","AGGRAVATED OF A SENIOR CITIZEN"
41.852236,-87.637932,900,1,"ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON"
41.883209,-87.633223,895,1,"THEFT","AGGRAVATED"
41.932192,-87.644749,895,1,"THEFT","RETAIL THEFT"
41.777534,-87.610737,895,1,"THEFT","$500 AND UNDER"
41.864874,-87.693363,893,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.859564,-87.650933,889,1,"THEFT","$500 AND UNDER"
41.761182,-87.612735,888,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.845343,-87.720918,887,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.775459,-87.633315,885,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.891695,-87.626156,878,1,"THEFT","RETAIL THEFT"
41.772676,-87.568322,876,1,"VANDALISM","TO PROPERTY"
41.976325,-87.714774,870,1,"VANDALISM","TO RESIDENCE"
41.862436,-87.712007,870,1,"ASSAULT","SIMPLE"
41.777704,-87.604261,870,1,"ASSAULT","SIMPLE"
41.751827,-87.559232,870,1,"VANDALISM","TO VEHICLE"
41.866229,-87.720936,867,1,"WEAPONS","UNLAWFUL POSSESSION - HANDGUN"
41.893607,-87.718026,865,1,"THEFT","$500 AND UNDER"
41.796249,-87.684097,863,1,"THEFT","ARMED - KNIFE / CUTTING INSTRUMENT"
41.756057,-87.654929,860,1,"ASSAULT","SIMPLE"
41.911068,-87.641751,855,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.890900,-87.639397,841,1,"THEFT","OVER $500"
41.961017,-87.722228,840,1,"FRAUD","CREDIT CARD FRAUD"
41.879907,-87.654642,840,1,"ASSAULT","SIMPLE"
41.762810,-87.640028,836,1,"THEFT","OVER $500"
41.824621,-87.631330,835,1,"ASSAULT","SIMPLE"
41.922371,-87.703592,835,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.767282,-87.572664,830,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON"
41.727840,-87.546874,827,1,"WEAPONS","UNLAWFUL POSSESSION - AMMUNITION"
41.979006,-87.906463,820,1,"ASSAULT","SIMPLE"
41.862436,-87.712007,815,1,"ASSAULT","SIMPLE"
41.790619,-87.648404,813,1,"WEAPONS","RECKLESS FIREARM DISCHARGE"
41.904339,-87.757024,810,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.970214,-87.714281,810,1,"THEFT","AUTOMOBILE"
41.790159,-87.648699,810,1,"ASSAULT","AGGRAVATED - HANDGUN"
41.790159,-87.648699,810,1,"OTHER OFFENSE","VIOLATE ORDER OF PROTECTION"
41.781463,-87.613231,810,1,"VANDALISM","TO PROPERTY"
41.743589,-87.561247,808,1,"THEFT","$500 AND UNDER"
41.882394,-87.627845,802,1,"THEFT","RETAIL THEFT"
41.735872,-87.657534,783,1,"FRAUD","THEFT OF LOST / MISLAID PROPERTY"
41.797217,-87.633067,781,1,"NARCOTICS","MANUFACTURE / DELIVER - CRACK"
41.735513,-87.646074,780,1,"VANDALISM","TO VEHICLE"
41.924491,-87.773308,780,1,"OTHER OFFENSE","HARASSMENT BY TELEPHONE"
41.882352,-87.735529,780,1,"SEX OFFENSE","AGGRAVATED CRIMINAL SEXUAL ABUSE"
41.939315,-87.709427,778,1,"THEFT","RETAIL THEFT"
41.968881,-87.723156,773,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.754593,-87.741529,770,1,"THEFT","RETAIL THEFT"
41.755359,-87.663560,768,1,"ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY"
41.895141,-87.624256,765,1,"THEFT","$500 AND UNDER"
41.784925,-87.610907,750,1,"ASSAULT","DOMESTIC BATTERY SIMPLE"
41.790159,-87.648699,750,1,"ASSAULT","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON"
41.895003,-87.621528,750,1,"FRAUD","CREDIT CARD FRAUD"
41.885812,-87.679944,750,1,"THEFT","OVER $500"
